#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 180  60
# Band-Index:    1
   0.23202     -1.058571  0.000  0.000  0.001  0.000  0.002  0.243  0.003  0.088  0.005  0.342
   0.24987     -1.092200  0.000  0.000  0.002  0.000  0.003  0.240  0.003  0.087  0.005  0.340
   0.26771     -1.126615  0.000  0.000  0.002  0.000  0.003  0.239  0.003  0.086  0.005  0.337
   0.28556     -1.161670  0.000  0.000  0.002  0.000  0.002  0.237  0.002  0.084  0.006  0.336
   0.30341     -1.197242  0.000  0.000  0.002  0.000  0.002  0.237  0.002  0.083  0.007  0.334
   0.32126     -1.233086  0.000  0.000  0.002  0.000  0.003  0.235  0.002  0.082  0.011  0.334
   0.33910     -1.268597  0.000  0.000  0.002  0.000  0.006  0.231  0.002  0.080  0.018  0.338
   0.35695     -1.302083  0.000  0.001  0.001  0.000  0.012  0.219  0.001  0.075  0.036  0.344
   0.37480     -1.329261  0.000  0.001  0.000  0.000  0.024  0.185  0.000  0.064  0.073  0.351
   0.39265     -1.344499  0.000  0.003  0.000  0.001  0.042  0.131  0.000  0.045  0.124  0.349
   0.41049     -1.340268  0.000  0.005  0.000  0.001  0.069  0.045  0.000  0.016  0.203  0.340
   0.42834     -1.318504  0.000  0.007  0.000  0.002  0.076  0.014  0.000  0.005  0.224  0.329
   0.44619     -1.292316  0.000  0.007  0.000  0.002  0.076  0.007  0.000  0.003  0.224  0.320
   0.46404     -1.265039  0.000  0.008  0.002  0.002  0.073  0.004  0.001  0.002  0.218  0.310
   0.48188     -1.237799  0.000  0.008  0.002  0.003  0.071  0.003  0.001  0.002  0.209  0.298
   0.49973     -1.211384  0.000  0.008  0.002  0.003  0.067  0.004  0.001  0.002  0.198  0.285
   0.51758     -1.186293  0.000  0.009  0.002  0.003  0.064  0.004  0.001  0.002  0.186  0.271
   0.53543     -1.162308  0.000  0.009  0.002  0.004  0.060  0.005  0.001  0.002  0.177  0.261
   0.55327     -1.138962  0.000  0.009  0.002  0.004  0.058  0.004  0.002  0.002  0.169  0.251
   0.57112     -1.116326  0.000  0.010  0.003  0.004  0.055  0.004  0.002  0.002  0.159  0.240
   0.58897     -1.095126  0.000  0.010  0.003  0.004  0.051  0.003  0.003  0.004  0.147  0.225
   0.60682     -1.076846  0.000  0.010  0.005  0.003  0.047  0.004  0.004  0.006  0.129  0.206
   0.62466     -1.063511  0.000  0.009  0.006  0.003  0.040  0.005  0.005  0.011  0.106  0.184
   0.64251     -1.056540  0.000  0.007  0.008  0.002  0.034  0.006  0.006  0.017  0.081  0.163
   0.66036     -1.055815  0.000  0.006  0.010  0.002  0.028  0.008  0.008  0.024  0.061  0.148
   0.67821     -1.060104  0.000  0.004  0.012  0.002  0.024  0.011  0.009  0.032  0.044  0.138
   0.69605     -1.067864  0.000  0.004  0.012  0.002  0.021  0.013  0.009  0.039  0.033  0.132
   0.71390     -1.077740  0.000  0.004  0.012  0.002  0.019  0.015  0.009  0.045  0.025  0.130
   0.73175     -1.088719  0.000  0.002  0.012  0.001  0.017  0.017  0.009  0.051  0.020  0.130
   0.74960     -1.100118  0.000  0.002  0.012  0.001  0.016  0.019  0.008  0.055  0.016  0.131
   0.76744     -1.111478  0.000  0.002  0.012  0.001  0.015  0.021  0.007  0.060  0.013  0.131
   0.78529     -1.122505  0.000  0.002  0.012  0.001  0.013  0.021  0.007  0.064  0.011  0.133
   0.80314     -1.133011  0.000  0.002  0.012  0.001  0.012  0.023  0.007  0.068  0.009  0.135
   0.82099     -1.142880  0.000  0.002  0.012  0.001  0.012  0.024  0.006  0.071  0.009  0.136
   0.83883     -1.152045  0.000  0.002  0.012  0.001  0.011  0.025  0.006  0.074  0.007  0.138
   0.85668     -1.160462  0.000  0.002  0.012  0.001  0.010  0.026  0.005  0.078  0.007  0.139
   0.87453     -1.168120  0.000  0.002  0.012  0.000  0.009  0.027  0.004  0.080  0.006  0.141
   0.89238     -1.175013  0.000  0.002  0.010  0.000  0.009  0.028  0.004  0.082  0.005  0.143
   0.91022     -1.181140  0.000  0.002  0.010  0.000  0.009  0.028  0.004  0.084  0.005  0.143
   0.92807     -1.186515  0.000  0.002  0.010  0.000  0.008  0.029  0.004  0.086  0.004  0.145
   0.94592     -1.191141  0.000  0.002  0.010  0.000  0.007  0.030  0.004  0.088  0.004  0.145
   0.96377     -1.195034  0.000  0.002  0.010  0.000  0.007  0.030  0.004  0.090  0.004  0.146
   0.98161     -1.198203  0.000  0.002  0.010  0.000  0.007  0.030  0.002  0.090  0.004  0.147
   0.99946     -1.200659  0.000  0.002  0.010  0.000  0.006  0.030  0.002  0.092  0.004  0.148
   1.01731     -1.202406  0.000  0.002  0.010  0.000  0.006  0.031  0.002  0.092  0.004  0.148
   1.03516     -1.203451  0.000  0.002  0.010  0.000  0.006  0.032  0.002  0.092  0.004  0.148
   1.05300     -1.203799  0.000  0.002  0.010  0.000  0.006  0.032  0.002  0.092  0.004  0.148
   1.05300     -1.203799  0.000  0.002  0.010  0.000  0.006  0.032  0.002  0.092  0.004  0.148
   1.06331     -1.203984  0.000  0.002  0.010  0.000  0.006  0.032  0.002  0.092  0.004  0.148
   1.07361     -1.204544  0.000  0.002  0.010  0.000  0.006  0.032  0.003  0.092  0.004  0.148
   1.08392     -1.205495  0.000  0.002  0.010  0.001  0.006  0.031  0.003  0.092  0.004  0.148
   1.09422     -1.206862  0.000  0.002  0.010  0.001  0.006  0.031  0.003  0.092  0.004  0.148
   1.10453     -1.208685  0.000  0.002  0.010  0.001  0.006  0.031  0.003  0.091  0.004  0.147
   1.11483     -1.211018  0.000  0.002  0.010  0.001  0.006  0.031  0.003  0.091  0.004  0.147
   1.12513     -1.213933  0.000  0.002  0.010  0.001  0.006  0.031  0.002  0.090  0.004  0.147
   1.13544     -1.217527  0.001  0.002  0.010  0.001  0.005  0.031  0.002  0.090  0.003  0.146
   1.14574     -1.221938  0.001  0.002  0.010  0.001  0.005  0.031  0.002  0.089  0.003  0.144
   1.15605     -1.227346  0.001  0.002  0.010  0.001  0.005  0.030  0.002  0.088  0.003  0.142
   1.16635     -1.234031  0.001  0.002  0.010  0.002  0.005  0.030  0.002  0.085  0.003  0.141
   1.17666     -1.242414  0.001  0.003  0.009  0.002  0.005  0.030  0.003  0.082  0.003  0.137
   1.18696     -1.253209  0.002  0.003  0.009  0.002  0.004  0.029  0.003  0.078  0.003  0.133
   1.19726     -1.267748  0.003  0.005  0.008  0.003  0.003  0.027  0.004  0.070  0.003  0.126
   1.20757     -1.288627  0.004  0.006  0.006  0.004  0.002  0.023  0.006  0.058  0.003  0.115
   1.21787     -1.319475  0.006  0.009  0.004  0.008  0.002  0.019  0.013  0.040  0.003  0.103
   1.22818     -1.360352  0.008  0.011  0.003  0.009  0.003  0.014  0.020  0.026  0.003  0.096
   1.23848     -1.406875  0.008  0.012  0.002  0.010  0.003  0.013  0.023  0.020  0.003  0.095
   1.24879     -1.455493  0.009  0.012  0.002  0.011  0.004  0.012  0.025  0.019  0.003  0.097
   1.25909     -1.504135  0.009  0.012  0.002  0.011  0.004  0.012  0.026  0.021  0.002  0.100
   1.26939     -1.551094  0.010  0.010  0.002  0.010  0.005  0.014  0.025  0.026  0.002  0.104
   1.27970     -1.594378  0.008  0.009  0.004  0.010  0.004  0.017  0.022  0.034  0.002  0.111
   1.29000     -1.631634  0.008  0.008  0.004  0.009  0.005  0.020  0.019  0.046  0.001  0.120
   1.30031     -1.661160  0.006  0.006  0.006  0.006  0.005  0.024  0.014  0.058  0.001  0.127
   1.31061     -1.684151  0.006  0.005  0.007  0.006  0.004  0.025  0.011  0.064  0.001  0.129
   1.32092     -1.708607  0.008  0.007  0.005  0.009  0.002  0.019  0.014  0.046  0.001  0.111
   1.33122     -1.748231  0.012  0.011  0.002  0.014  0.001  0.008  0.022  0.018  0.001  0.091
   1.34152     -1.797920  0.013  0.013  0.001  0.016  0.002  0.005  0.025  0.008  0.002  0.085
   1.35183     -1.850573  0.014  0.014  0.000  0.018  0.002  0.003  0.026  0.005  0.002  0.083
   1.36213     -1.904262  0.014  0.014  0.000  0.018  0.002  0.003  0.026  0.004  0.002  0.083
   1.37244     -1.958343  0.015  0.014  0.000  0.018  0.002  0.002  0.025  0.003  0.004  0.083
   1.38274     -2.012480  0.015  0.014  0.000  0.018  0.002  0.002  0.024  0.002  0.004  0.082
   1.39305     -2.066440  0.015  0.013  0.000  0.020  0.002  0.002  0.023  0.002  0.005  0.082
   1.40335     -2.120015  0.015  0.012  0.000  0.020  0.002  0.002  0.022  0.002  0.006  0.082
   1.41365     -2.172990  0.015  0.012  0.000  0.020  0.002  0.002  0.021  0.002  0.008  0.083
   1.42396     -2.225077  0.015  0.012  0.000  0.020  0.003  0.003  0.019  0.002  0.008  0.083
   1.43426     -2.275766  0.014  0.012  0.001  0.020  0.004  0.004  0.018  0.002  0.010  0.085
   1.44457     -2.323440  0.012  0.011  0.003  0.019  0.004  0.009  0.015  0.005  0.011  0.088
   1.45487     -2.358577  0.005  0.006  0.013  0.010  0.002  0.038  0.006  0.018  0.007  0.107
   1.46517     -2.365591  0.000  0.002  0.023  0.002  0.001  0.061  0.001  0.030  0.002  0.123
   1.47548     -2.362643  0.000  0.000  0.025  0.001  0.001  0.061  0.000  0.029  0.001  0.120
   1.48578     -2.357631  0.000  0.000  0.026  0.000  0.001  0.057  0.000  0.028  0.000  0.115
   1.49609     -2.351828  0.000  0.000  0.028  0.000  0.001  0.053  0.000  0.026  0.000  0.109
   1.50639     -2.345595  0.000  0.000  0.029  0.000  0.001  0.049  0.000  0.024  0.000  0.104
   1.51670     -2.339111  0.000  0.000  0.030  0.000  0.000  0.044  0.000  0.021  0.000  0.098
   1.52700     -2.332493  0.000  0.000  0.031  0.000  0.000  0.039  0.000  0.020  0.000  0.092
   1.53730     -2.325836  0.000  0.000  0.033  0.000  0.000  0.035  0.000  0.018  0.000  0.086
   1.54761     -2.319232  0.000  0.000  0.033  0.000  0.000  0.030  0.000  0.015  0.000  0.080
   1.55791     -2.312771  0.000  0.000  0.034  0.000  0.000  0.025  0.000  0.013  0.000  0.074
   1.56822     -2.306544  0.000  0.000  0.036  0.000  0.000  0.022  0.000  0.011  0.000  0.069
   1.57852     -2.300640  0.000  0.000  0.036  0.000  0.000  0.017  0.000  0.009  0.000  0.064
   1.58883     -2.295153  0.000  0.000  0.038  0.000  0.000  0.013  0.000  0.007  0.000  0.059
   1.59913     -2.290170  0.000  0.000  0.038  0.000  0.000  0.010  0.000  0.006  0.000  0.055
   1.60943     -2.285778  0.000  0.000  0.038  0.000  0.000  0.007  0.000  0.004  0.000  0.052
   1.61974     -2.282057  0.000  0.000  0.040  0.000  0.000  0.004  0.000  0.002  0.000  0.048
   1.63004     -2.279079  0.000  0.000  0.040  0.000  0.000  0.002  0.000  0.002  0.000  0.046
   1.64035     -2.276904  0.000  0.000  0.040  0.000  0.000  0.002  0.000  0.000  0.000  0.044
   1.65065     -2.275578  0.000  0.000  0.041  0.000  0.000  0.000  0.000  0.000  0.000  0.042
   1.66096     -2.275132  0.000  0.000  0.041  0.000  0.000  0.000  0.000  0.000  0.000  0.042
   1.66096     -2.275132  0.000  0.000  0.041  0.000  0.000  0.000  0.000  0.000  0.000  0.042
   1.68156     -2.276914  0.000  0.000  0.040  0.000  0.000  0.002  0.000  0.000  0.000  0.044
   1.70217     -2.282141  0.000  0.000  0.039  0.000  0.000  0.004  0.000  0.002  0.000  0.048
   1.72278     -2.290459  0.000  0.000  0.038  0.000  0.000  0.010  0.000  0.005  0.000  0.054
   1.74339     -2.301333  0.000  0.000  0.036  0.000  0.000  0.017  0.000  0.008  0.000  0.062
   1.76400     -2.314135  0.000  0.000  0.035  0.000  0.000  0.025  0.000  0.011  0.001  0.072
   1.78461     -2.328216  0.000  0.000  0.033  0.000  0.000  0.033  0.000  0.014  0.001  0.082
   1.80522     -2.342961  0.000  0.000  0.031  0.000  0.000  0.041  0.000  0.018  0.001  0.092
   1.82582     -2.357798  0.000  0.000  0.029  0.000  0.001  0.049  0.000  0.020  0.002  0.102
   1.84643     -2.372215  0.000  0.000  0.028  0.000  0.001  0.057  0.000  0.024  0.002  0.112
   1.86704     -2.385722  0.000  0.000  0.026  0.000  0.001  0.065  0.000  0.026  0.003  0.122
   1.88765     -2.397763  0.000  0.000  0.023  0.000  0.001  0.073  0.000  0.028  0.003  0.131
   1.90826     -2.407373  0.000  0.000  0.021  0.001  0.001  0.079  0.002  0.030  0.004  0.140
   1.92887     -2.410865  0.002  0.003  0.018  0.002  0.003  0.077  0.006  0.028  0.006  0.143
   1.94948     -2.384327  0.008  0.013  0.006  0.008  0.004  0.030  0.038  0.011  0.009  0.125
   1.97008     -2.315748  0.011  0.016  0.002  0.010  0.004  0.008  0.054  0.004  0.010  0.118
   1.99069     -2.236118  0.012  0.016  0.001  0.010  0.004  0.003  0.059  0.003  0.010  0.119
   2.01130     -2.154892  0.011  0.017  0.000  0.010  0.005  0.003  0.062  0.003  0.012  0.123
   2.03191     -2.074329  0.011  0.016  0.000  0.010  0.007  0.002  0.064  0.003  0.012  0.126
   2.05252     -1.995304  0.011  0.016  0.000  0.010  0.009  0.001  0.066  0.003  0.014  0.129
   2.07313     -1.918369  0.009  0.016  0.000  0.010  0.011  0.001  0.067  0.002  0.015  0.134
   2.09374     -1.843999  0.009  0.016  0.000  0.010  0.015  0.001  0.068  0.002  0.016  0.137
   2.11434     -1.772658  0.009  0.016  0.000  0.010  0.019  0.001  0.068  0.002  0.018  0.142
   2.13495     -1.704835  0.008  0.015  0.000  0.009  0.024  0.001  0.067  0.002  0.019  0.147
   2.15556     -1.641048  0.007  0.015  0.000  0.009  0.030  0.001  0.065  0.002  0.021  0.153
   2.17617     -1.581842  0.007  0.014  0.000  0.009  0.038  0.001  0.063  0.002  0.023  0.159
   2.19678     -1.527790  0.007  0.014  0.000  0.009  0.046  0.001  0.059  0.002  0.025  0.165
   2.21739     -1.479466  0.005  0.014  0.000  0.009  0.058  0.001  0.055  0.002  0.028  0.173
   2.23800     -1.437403  0.005  0.013  0.000  0.009  0.069  0.001  0.051  0.002  0.030  0.181
   2.25860     -1.402053  0.005  0.012  0.000  0.007  0.082  0.001  0.046  0.002  0.033  0.190
   2.27921     -1.373734  0.004  0.012  0.000  0.007  0.097  0.001  0.039  0.002  0.038  0.201
   2.29982     -1.352568  0.003  0.012  0.000  0.007  0.112  0.001  0.033  0.002  0.041  0.213
   2.32043     -1.338474  0.003  0.010  0.000  0.007  0.128  0.001  0.028  0.002  0.046  0.226
   2.34104     -1.331147  0.002  0.010  0.000  0.007  0.145  0.001  0.023  0.002  0.051  0.241
   2.36165     -1.330075  0.002  0.009  0.000  0.006  0.160  0.001  0.018  0.002  0.055  0.255
   2.38226     -1.334601  0.002  0.009  0.000  0.005  0.175  0.002  0.014  0.002  0.059  0.269
   2.40286     -1.343954  0.002  0.008  0.000  0.005  0.189  0.003  0.011  0.002  0.064  0.284
   2.42347     -1.357301  0.001  0.007  0.000  0.005  0.202  0.003  0.009  0.003  0.068  0.297
   2.44408     -1.373761  0.000  0.007  0.000  0.005  0.213  0.004  0.007  0.003  0.071  0.310
   2.46469     -1.392346  0.000  0.005  0.000  0.004  0.222  0.005  0.005  0.005  0.075  0.322
   2.48530     -1.411751  0.000  0.005  0.000  0.004  0.228  0.008  0.003  0.009  0.076  0.334
   2.50591     -1.428507  0.000  0.004  0.000  0.004  0.214  0.019  0.002  0.029  0.072  0.344
   2.52652     -1.403847  0.000  0.001  0.001  0.001  0.053  0.075  0.001  0.184  0.019  0.335
   2.54712     -1.338401  0.000  0.000  0.001  0.000  0.019  0.085  0.001  0.224  0.007  0.338
   2.56773     -1.269565  0.000  0.000  0.001  0.000  0.010  0.089  0.001  0.239  0.003  0.344
   2.58834     -1.203238  0.000  0.000  0.001  0.000  0.007  0.090  0.001  0.249  0.002  0.350
   2.60895     -1.141357  0.000  0.000  0.000  0.000  0.005  0.091  0.001  0.255  0.002  0.356
   2.62956     -1.084994  0.000  0.000  0.000  0.000  0.005  0.093  0.001  0.260  0.001  0.360
   2.65017     -1.034916  0.000  0.000  0.000  0.000  0.004  0.095  0.002  0.260  0.001  0.363
   2.67077     -0.991647  0.000  0.000  0.000  0.000  0.004  0.098  0.002  0.257  0.001  0.362
   2.69138     -0.955336  0.000  0.000  0.000  0.000  0.004  0.101  0.003  0.250  0.001  0.359
   2.71199     -0.925516  0.000  0.000  0.001  0.000  0.003  0.105  0.005  0.239  0.001  0.353
   2.73260     -0.900972  0.000  0.000  0.001  0.000  0.003  0.106  0.005  0.228  0.001  0.346
   2.75321     -0.880125  0.000  0.000  0.002  0.000  0.003  0.103  0.007  0.220  0.001  0.336
   2.77382     -0.861919  0.000  0.000  0.003  0.000  0.004  0.095  0.009  0.212  0.002  0.324
   2.79443     -0.846522  0.000  0.000  0.003  0.000  0.003  0.083  0.012  0.199  0.003  0.304
   2.81503     -0.835128  0.000  0.000  0.006  0.000  0.004  0.068  0.016  0.174  0.003  0.271
   2.83564     -0.829297  0.000  0.000  0.009  0.000  0.004  0.052  0.023  0.126  0.004  0.219
   2.85625     -0.829451  0.000  0.000  0.013  0.000  0.006  0.034  0.032  0.063  0.006  0.154
   2.87686     -0.831214  0.000  0.000  0.016  0.000  0.006  0.026  0.036  0.026  0.006  0.116
 
# Band-Index:   44
   2.87686     -0.831185  0.000  0.000  0.016  0.000  0.006  0.026  0.036  0.026  0.006  0.116
   2.85625     -0.829426  0.000  0.000  0.013  0.000  0.006  0.034  0.032  0.063  0.006  0.154
   2.83564     -0.829278  0.000  0.000  0.009  0.000  0.004  0.052  0.023  0.126  0.004  0.219
   2.81503     -0.835112  0.000  0.000  0.006  0.000  0.004  0.068  0.016  0.174  0.003  0.271
   2.79443     -0.846506  0.000  0.000  0.003  0.000  0.003  0.083  0.012  0.199  0.003  0.303
   2.77382     -0.861903  0.000  0.000  0.003  0.000  0.004  0.095  0.009  0.212  0.002  0.324
   2.75321     -0.880111  0.000  0.000  0.002  0.000  0.003  0.103  0.007  0.220  0.001  0.336
   2.73260     -0.900957  0.000  0.000  0.001  0.000  0.003  0.106  0.005  0.228  0.001  0.346
   2.71199     -0.925503  0.000  0.000  0.001  0.000  0.003  0.105  0.005  0.239  0.001  0.353
   2.69138     -0.955323  0.000  0.000  0.000  0.000  0.004  0.101  0.003  0.250  0.001  0.359
   2.67077     -0.991634  0.000  0.000  0.000  0.000  0.004  0.098  0.002  0.257  0.001  0.362
   2.65017     -1.034905  0.000  0.000  0.000  0.000  0.004  0.095  0.002  0.260  0.001  0.363
   2.62956     -1.084983  0.000  0.000  0.000  0.000  0.005  0.093  0.001  0.260  0.001  0.360
   2.60895     -1.141346  0.000  0.000  0.000  0.000  0.005  0.091  0.001  0.255  0.002  0.356
   2.58834     -1.203227  0.000  0.000  0.001  0.000  0.007  0.090  0.001  0.249  0.002  0.350
   2.56773     -1.269555  0.000  0.000  0.001  0.000  0.010  0.089  0.001  0.239  0.003  0.344
   2.54712     -1.338392  0.000  0.000  0.001  0.000  0.019  0.085  0.001  0.224  0.007  0.338
   2.52652     -1.403840  0.000  0.001  0.001  0.001  0.053  0.075  0.001  0.184  0.019  0.335
   2.50591     -1.428496  0.000  0.004  0.000  0.004  0.214  0.019  0.002  0.029  0.072  0.344
   2.48530     -1.411742  0.000  0.005  0.000  0.004  0.228  0.008  0.003  0.009  0.076  0.334
   2.46469     -1.392338  0.000  0.005  0.000  0.004  0.222  0.005  0.005  0.005  0.075  0.322
   2.44408     -1.373752  0.000  0.007  0.000  0.005  0.213  0.004  0.007  0.003  0.071  0.310
   2.42347     -1.357293  0.001  0.007  0.000  0.005  0.202  0.003  0.009  0.003  0.068  0.297
   2.40286     -1.343945  0.002  0.008  0.000  0.005  0.189  0.003  0.011  0.002  0.064  0.284
   2.38226     -1.334592  0.002  0.009  0.000  0.005  0.175  0.002  0.014  0.002  0.059  0.269
   2.36165     -1.330066  0.002  0.009  0.000  0.006  0.160  0.001  0.018  0.002  0.055  0.255
   2.34104     -1.331138  0.002  0.010  0.000  0.007  0.145  0.001  0.023  0.002  0.051  0.241
   2.32043     -1.338465  0.003  0.010  0.000  0.007  0.128  0.001  0.028  0.002  0.046  0.226
   2.29982     -1.352559  0.003  0.012  0.000  0.007  0.112  0.001  0.033  0.002  0.041  0.213
   2.27921     -1.373725  0.004  0.012  0.000  0.007  0.097  0.001  0.039  0.002  0.038  0.201
   2.25860     -1.402043  0.005  0.012  0.000  0.007  0.082  0.001  0.046  0.002  0.033  0.190
   2.23800     -1.437393  0.005  0.013  0.000  0.009  0.069  0.001  0.051  0.002  0.030  0.181
   2.21739     -1.479457  0.005  0.014  0.000  0.009  0.058  0.001  0.055  0.002  0.028  0.173
   2.19678     -1.527781  0.007  0.014  0.000  0.009  0.046  0.001  0.059  0.002  0.025  0.165
   2.17617     -1.581832  0.007  0.014  0.000  0.009  0.038  0.001  0.063  0.002  0.023  0.159
   2.15556     -1.641038  0.007  0.015  0.000  0.009  0.030  0.001  0.065  0.002  0.021  0.153
   2.13495     -1.704826  0.008  0.015  0.000  0.009  0.024  0.001  0.067  0.002  0.019  0.147
   2.11434     -1.772649  0.009  0.016  0.000  0.010  0.019  0.001  0.068  0.002  0.018  0.142
   2.09374     -1.843990  0.009  0.016  0.000  0.010  0.015  0.001  0.068  0.002  0.016  0.137
   2.07313     -1.918360  0.009  0.016  0.000  0.010  0.011  0.001  0.067  0.002  0.015  0.134
   2.05252     -1.995295  0.011  0.016  0.000  0.010  0.009  0.001  0.066  0.003  0.014  0.129
   2.03191     -2.074320  0.011  0.016  0.000  0.010  0.007  0.002  0.064  0.003  0.012  0.126
   2.01130     -2.154883  0.011  0.017  0.000  0.010  0.005  0.003  0.062  0.003  0.012  0.123
   1.99069     -2.236110  0.012  0.016  0.001  0.010  0.004  0.003  0.059  0.003  0.010  0.119
   1.97008     -2.315743  0.011  0.016  0.002  0.010  0.004  0.008  0.054  0.004  0.010  0.118
   1.94948     -2.384325  0.008  0.013  0.006  0.008  0.004  0.030  0.038  0.011  0.009  0.125
   1.92887     -2.410861  0.002  0.003  0.018  0.002  0.003  0.077  0.006  0.028  0.006  0.143
   1.90826     -2.407368  0.000  0.000  0.021  0.001  0.001  0.079  0.002  0.030  0.004  0.140
   1.88765     -2.397758  0.000  0.000  0.023  0.000  0.001  0.073  0.000  0.028  0.003  0.131
   1.86704     -2.385717  0.000  0.000  0.026  0.000  0.001  0.065  0.000  0.026  0.003  0.122
   1.84643     -2.372210  0.000  0.000  0.028  0.000  0.001  0.057  0.000  0.024  0.002  0.112
   1.82582     -2.357793  0.000  0.000  0.029  0.000  0.001  0.049  0.000  0.020  0.002  0.102
   1.80522     -2.342955  0.000  0.000  0.031  0.000  0.000  0.041  0.000  0.018  0.001  0.092
   1.78461     -2.328211  0.000  0.000  0.033  0.000  0.000  0.033  0.000  0.014  0.001  0.082
   1.76400     -2.314129  0.000  0.000  0.035  0.000  0.000  0.025  0.000  0.011  0.001  0.072
   1.74339     -2.301327  0.000  0.000  0.036  0.000  0.000  0.017  0.000  0.008  0.000  0.062
   1.72278     -2.290453  0.000  0.000  0.038  0.000  0.000  0.010  0.000  0.005  0.000  0.054
   1.70217     -2.282135  0.000  0.000  0.039  0.000  0.000  0.004  0.000  0.002  0.000  0.048
   1.68156     -2.276908  0.000  0.000  0.040  0.000  0.000  0.002  0.000  0.000  0.000  0.044
   1.66096     -2.275127  0.000  0.000  0.041  0.000  0.000  0.000  0.000  0.000  0.000  0.042
   1.66096     -2.275127  0.000  0.000  0.041  0.000  0.000  0.000  0.000  0.000  0.000  0.042
   1.65065     -2.275573  0.000  0.000  0.041  0.000  0.000  0.000  0.000  0.000  0.000  0.042
   1.64035     -2.276898  0.000  0.000  0.040  0.000  0.000  0.002  0.000  0.000  0.000  0.044
   1.63004     -2.279074  0.000  0.000  0.040  0.000  0.000  0.002  0.000  0.002  0.000  0.046
   1.61974     -2.282052  0.000  0.000  0.040  0.000  0.000  0.004  0.000  0.002  0.000  0.048
   1.60943     -2.285772  0.000  0.000  0.038  0.000  0.000  0.007  0.000  0.004  0.000  0.052
   1.59913     -2.290165  0.000  0.000  0.038  0.000  0.000  0.010  0.000  0.006  0.000  0.055
   1.58883     -2.295148  0.000  0.000  0.038  0.000  0.000  0.013  0.000  0.007  0.000  0.059
   1.57852     -2.300635  0.000  0.000  0.036  0.000  0.000  0.017  0.000  0.009  0.000  0.064
   1.56822     -2.306539  0.000  0.000  0.036  0.000  0.000  0.022  0.000  0.011  0.000  0.069
   1.55791     -2.312765  0.000  0.000  0.034  0.000  0.000  0.025  0.000  0.013  0.000  0.074
   1.54761     -2.319226  0.000  0.000  0.033  0.000  0.000  0.030  0.000  0.015  0.000  0.080
   1.53730     -2.325830  0.000  0.000  0.033  0.000  0.000  0.035  0.000  0.018  0.000  0.086
   1.52700     -2.332487  0.000  0.000  0.031  0.000  0.000  0.039  0.000  0.020  0.000  0.092
   1.51670     -2.339105  0.000  0.000  0.030  0.000  0.000  0.044  0.000  0.021  0.000  0.098
   1.50639     -2.345589  0.000  0.000  0.029  0.000  0.001  0.049  0.000  0.024  0.000  0.104
   1.49609     -2.351822  0.000  0.000  0.028  0.000  0.001  0.053  0.000  0.026  0.000  0.109
   1.48578     -2.357625  0.000  0.000  0.026  0.000  0.001  0.057  0.000  0.028  0.000  0.115
   1.47548     -2.362636  0.000  0.000  0.025  0.001  0.001  0.061  0.000  0.029  0.001  0.120
   1.46517     -2.365584  0.000  0.002  0.023  0.002  0.001  0.061  0.001  0.030  0.002  0.123
   1.45487     -2.358570  0.005  0.006  0.013  0.010  0.002  0.038  0.006  0.018  0.007  0.107
   1.44457     -2.323435  0.012  0.011  0.003  0.019  0.004  0.009  0.015  0.005  0.011  0.088
   1.43426     -2.275762  0.014  0.012  0.001  0.020  0.004  0.004  0.018  0.002  0.010  0.085
   1.42396     -2.225072  0.015  0.012  0.000  0.020  0.003  0.003  0.019  0.002  0.008  0.083
   1.41365     -2.172985  0.015  0.012  0.000  0.020  0.002  0.002  0.021  0.002  0.008  0.083
   1.40335     -2.120010  0.015  0.012  0.000  0.020  0.002  0.002  0.022  0.002  0.006  0.082
   1.39305     -2.066435  0.015  0.013  0.000  0.020  0.002  0.002  0.023  0.002  0.005  0.082
   1.38274     -2.012475  0.015  0.014  0.000  0.018  0.002  0.002  0.024  0.002  0.004  0.082
   1.37244     -1.958337  0.015  0.014  0.000  0.018  0.002  0.002  0.025  0.003  0.004  0.083
   1.36213     -1.904256  0.014  0.014  0.000  0.018  0.002  0.003  0.026  0.004  0.002  0.083
   1.35183     -1.850567  0.014  0.014  0.000  0.018  0.002  0.003  0.026  0.005  0.002  0.083
   1.34152     -1.797914  0.013  0.013  0.001  0.016  0.002  0.005  0.025  0.008  0.002  0.085
   1.33122     -1.748223  0.012  0.011  0.002  0.014  0.001  0.008  0.022  0.018  0.001  0.091
   1.32092     -1.708599  0.008  0.007  0.005  0.009  0.002  0.019  0.014  0.046  0.001  0.111
   1.31061     -1.684144  0.006  0.005  0.007  0.006  0.004  0.025  0.011  0.064  0.001  0.129
   1.30031     -1.661154  0.006  0.006  0.006  0.006  0.005  0.024  0.014  0.058  0.001  0.127
   1.29000     -1.631629  0.008  0.008  0.004  0.009  0.005  0.020  0.019  0.046  0.001  0.120
   1.27970     -1.594372  0.008  0.009  0.004  0.010  0.004  0.017  0.022  0.034  0.002  0.111
   1.26939     -1.551088  0.010  0.010  0.002  0.010  0.005  0.014  0.025  0.026  0.002  0.104
   1.25909     -1.504128  0.009  0.012  0.002  0.011  0.004  0.012  0.026  0.021  0.002  0.100
